code,latest_num,prev_num,change_pct,date,close,vol_ratio,ret_5d,ret_20d,dd_20d,name
002837,221500.0,180000.0,23.055555555555557,20260529,1145.7881,1.6559288327912427,11.042602792763073,13.598793210968974,0.0,英维克 (液冷温控龙头)
301018,25886.0,35435.0,-26.947932834767883,20260331,159.3247,1.3222481321449695,0.11530640714033157,4.215528519099956,-2.931820937278571,申菱环境 (液冷与干式冷却器)
300499,60539.0,65205.0,-7.155892952994403,20260331,173.7713,1.777666394875054,10.08300032688267,4.037227291232611,0.0,高澜股份 (液冷与CDU)
002290,14597.0,12907.0,13.093670101495313,20260331,224.9051,0.9296478094318619,5.768757774344727,-6.642355763842481,-7.885426649956169,川润股份 (液冷CDU与流体控制)
300017,241386.0,237877.0,1.4751321060884406,20260529,346.1591,0.8425137915533759,-0.3477302104114654,-7.32514992503747,-7.32514992503747,网宿科技 (绿色云图浸没式液冷)
300249,49102.0,55145.0,-10.958382446277994,20260331,85.2593,0.9650506393896959,-2.8143711892285705,5.5189356435643555,-2.8143711892285705,依米康 (精密温控与集成)
603912,44834.0,48390.0,-7.3486257491217195,20260331,25.4794,1.654885584002079,0.9592943777662313,-10.911188811188822,-12.34251900780955,佳力图 (精密温控/精密空调)
300990,18555.0,21095.0,-12.040767954491585,20260331,370.6022,1.4828725717263638,18.60241991023904,28.376425434038584,0.0,同飞股份 (工业液冷/储能温控)
301202,12002.0,12014.0,-0.09988346928583319,20260529,38.575,0.912053454161692,-0.432084744362767,-14.06772109601247,-14.06772109601247,朗威股份 (液冷机柜与配电)
